0,[0.8134196603871796],0.06
0,[0.8216533282343665],0.06
0,[0.7968730227270485],0.06
0,[1.0057188058130357],0.06
0,[0.9396923330183379],0.06
0,[0.9998523704870685],0.06
0,[0.9323925458613755],0.06
0,[0.7605146602625218],0.06
0,[0.7488784977194074],0.06
0,[0.96193912854377],0.06
0,[0.8018036452820493],0.06
