0,[1.152479743569554],0.03
0,[1.0673964848313253],0.04
0,[0.9658419097288863],0.05
0,[0.8838015350025585],0.06
0,[0.6424168110793052],0.07
0,[0.7279095472681543],0.08
0,[0.7145719628124891],0.09
0,[0.6470358743178495],0.1
0,[1.1584300439416526],0.02
0,[1.1017282364748044],0.01
